0,06283;10,103676
0,12566;6,9774985
0,1885;4,239555
0,25133;1,8605281
0,31416;-0,18865058
0,37699;-1,9350026
0,43982;-3,4039686
0,50265;-4,619408
0,56549;-5,6037397
0,62832;-6,37735
0,69115;-6,9595294
0,75398;-7,367814
0,81681;-7,618158
0,87965;-7,724941
0,94248;-7,700923
1,00531;-7,557343
1,06814;-7,303832
1,13097;-6,948438
1,19381;-6,4975514
1,25664;-5,9562025
1,31947;-5,327633
1,3823;-4,613568
1,44513;-3,8141513
1,50796;-2,927946
1,5708;-1,9517713
1,63363;-0,8813379
1,69646;0,2896825
1,75929;1,5690513
1,82212;2,9661105
1,88496;4,492038
1,94779;6,1588526
2,01062;7,9808736
2,07345;9,973767
2,13628;12,15478
2,19911;14,542743
2,26195;17,158499
2,32478;20,023209
2,38761;23,160845
2,45044;26,596556
2,51327;30,357079
2,57611;34,47141
2,63894;38,968143
2,70177;43,87938
2,7646;49,238174
2,82743;55,079174
2,89027;61,439648
2,9531;68,35538
3,01593;75,866714
3,07876;84,01463
3,14159;92,84166
3,20442;102,39194
3,26726;112,71287
3,33009;123,84846
3,39292;135,84917
3,45575;148,76543
3,51858;162,64929
3,58142;177,55681
3,64425;193,53845
3,70708;210,65326
3,76991;228,95961
3,83274;248,51743
3,89557;269,38824
3,95841;291,63876
4,02124;315,32666
4,08407;340,52158
4,1469;367,29138
4,20973;395,70547
4,27257;425,83978
4,3354;457,75735
4,39823;491,537
4,46106;527,2544
4,52389;564,987
4,58673;604,82007
4,64956;646,8216
4,71239;691,0797
4,77522;737,67804
4,83805;786,70197
4,90088;838,2381
4,96372;892,38385
5,02655;949,21185
5,08938;1008,8221
5,15221;1071,3077
5,21504;1136,7635
5,27788;1205,2969
5,34071;1276,9838
5,40354;1351,9346
5,46637;1430,2501
5,5292;1512,0331
5,59203;1597,3877
5,65487;1686,4342
5,7177;1779,2517
5,78053;1875,9629
5,84336;1976,6785
5,90619;2081,5103
5,96903;2190,59
6,03186;2303,998
6,09469;2421,8684
6,15752;2544,3193
6,22035;2671,471
6,28319;2803,4663